"개방자치단체코드","관리번호","인허가일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3220000","3220000-104-2024-00080","2024-02-15              ","01","영업/정상","01","영업","                        ","","26.00","135-854   ","서울특별시 강남구 도곡동 411-20 상일빌딩 ","서울특별시 강남구 남부순환로 2738, 상일빌딩 지상1층 103호 (도곡동)","06296","컴포즈커피 도곡매봉점","2024-02-15 13:34:43","I","2025-12-15 16:15:28","커피숍","203948.27010326     ","442641.1221884      ","커피숍","","","","","","","","","","","","","N","26","","",""
"3220000","3220000-104-2024-00084","2024-02-16              ","01","영업/정상","01","영업","                        ","","28.50","135-926   ","서울특별시 강남구 역삼동 754-2 도곡프라자 ","서울특별시 강남구 역삼로52길 14, 도곡프라자 지상1층 112호 (역삼동)","06216","매머드익스프레스 역삼월드점","2024-02-16 11:17:52","I","2025-12-15 16:15:28","커피숍","204170.278135097    ","444036.656041328    ","커피숍","","","","","","","","","","","","","N","28.5","","",""
"3220000","3220000-104-2017-00851","2017-12-22              ","01","영업/정상","01","영업","                        ","","23.14","135-880   ","서울특별시 강남구 삼성동 157-15 구암빌딩 ","서울특별시 강남구 테헤란로81길 22, 구암빌딩 1층 102호 (삼성동)","06168","멜트커피","2017-12-22 16:05:57","I","2025-12-15 16:15:28","커피숍","204966.435          ","445144.615          ","커피숍","","","","","","","","","","","","","N","23.14","","",""
"3220000","3220000-104-2015-00466","2015-11-10              ","03","폐업","02","폐업","2026-03-18              ","","12.00","135-896   ","서울특별시 강남구 신사동 643-2 지상1층 ","서울특별시 강남구 언주로172길 22, 지상1층 (신사동)","06017","더쎄컨","2026-03-18 13:47:58","I","2026-03-19 22:18:01","커피숍","203066.014252675    ","447247.654297357    ","커피숍","","","","","","","","","","","","","N","12","","",""
"3220000","3220000-104-2022-00614","2022-12-01              ","01","영업/정상","01","영업","                        ","","156.05","135-914   ","서울특별시 강남구 역삼동 667 금석빌딩 ","서울특별시 강남구 논현로 542, 금석빌딩 지상1층 102호, 지하1층 B102호 (역삼동)","06136","하나,둘(스페이스 W)","2022-12-01 14:17:58","I","2025-12-15 16:15:28","커피숍","203061.960408696    ","444718.703070849    ","커피숍","","","","","상수도전용","","","","","","","","Y","156.05","","",""
"3220000","3220000-104-2022-00235","2022-05-13              ","01","영업/정상","01","영업","                        ","","25.89","135-920   ","서울특별시 강남구 역삼동 719-24 역삼역센트럴푸르지오 ","서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지상2층 202호 (역삼동)","06221","텐퍼센트 역삼센트럴점","2022-05-13 15:20:24","I","2025-12-15 16:15:28","커피숍","203519.270921541    ","444294.842473848    ","커피숍","","","","","","","","","","","","","N","25.89","","",""
"3220000","3220000-104-2021-00556","2021-09-24              ","01","영업/정상","01","영업","                        ","","35.40","135-818   ","서울특별시 강남구 논현동 89-23 ","서울특별시 강남구 학동로33길 4, 지상1층 (논현동)","06053","옙커피 Yeap coffee","2021-09-24 11:51:45","I","2025-12-15 16:15:28","커피숍","202843.206526873    ","445871.690692327    ","커피숍","","","","","","","","","","","","","N","35.4","","",""
"3220000","3220000-104-2021-00238","2021-04-08              ","01","영업/정상","01","영업","                        ","0230151180","360.00","135-190   ","서울특별시 강남구 세곡동 551 팜모드빌딩 ","서울특별시 강남구 헌릉로569길 18, 팜모드빌딩 지상1층 (세곡동)","06376","스타벅스 강남세곡점","2023-02-17 16:07:20","I","2025-12-15 16:15:28","커피숍","208771.13           ","440573.375          ","커피숍","","","","","","","","","","","","","N","360","","",""
"3220000","3220000-104-2021-00053","2021-02-10              ","01","영업/정상","01","영업","                        ","","20.01","135-839   ","서울특별시 강남구 대치동 890 T412 ","서울특별시 강남구 테헤란로 412, T412 지하1층 (대치동)","06193","12원투 스토어","2021-02-10 16:47:41","I","2025-12-15 16:15:28","커피숍","204461.966685485    ","444728.927637687    ","커피숍","","","","","","","","","","","","","N","20.01","","",""
"3220000","3220000-104-2022-00300","2022-06-13              ","01","영업/정상","01","영업","                        ","","119.11","135-907   ","서울특별시 강남구 역삼동 607-11 ","서울특별시 강남구 논현로 557, 지상1층 (역삼동)","06126","카페 자이냅스","2022-06-13 15:44:09","I","2025-12-15 16:15:28","커피숍","202957.506876072    ","444839.875260537    ","커피숍","","","","","","","","","","","","","N","119.11","","",""
"3220000","3220000-104-2014-00490","2014-11-18              ","01","영업/정상","01","영업","                        ","","239.80","135-090   ","서울특별시 강남구 삼성동 159 코엑스컨벤션센터 지하1층 ","서울특별시 강남구 영동대로 513, 지하1층 C113호 (삼성동, 코엑스컨벤션센터)","06164","할리스커피 코엑스점","2015-06-16 16:03:29","I","2025-12-15 16:15:28","커피숍","205130.591678902    ","445590.096837802    ","커피숍","","","","","","","","","","","","","N","239.8","","",""
"3220000","3220000-104-2012-00432","2012-11-26              ","01","영업/정상","01","영업","                        ","","190.00","135-882   ","서울특별시 강남구 삼성동 168-21 ","서울특별시 강남구 영동대로96길 8, 지상1층 (삼성동, 석광빌딩)","06173","파스쿠찌 삼성역점","2018-06-21 10:12:01","I","2025-12-15 16:15:28","커피숍","205517.895822632    ","445373.945575798    ","커피숍","","","","","","","","","","","","","N","190","","",""
"3220000","3220000-104-2020-00656","2020-12-23              ","01","영업/정상","01","영업","                        ","","32.00","135-860   ","서울특별시 강남구 도곡동 945-18 광일빌딩 ","서울특별시 강남구 도곡로4길 18, 광일빌딩 지상1층 101호 (도곡동)","06258","고품격커피공장","2020-12-23 15:25:47","I","2025-12-15 16:15:28","커피숍","202923.154358268    ","442967.242383596    ","커피숍","","","","","","","","","","","","","N","32","","",""
"3220000","3220000-104-2022-00304","2022-06-15              ","01","영업/정상","01","영업","                        ","","5.00","135-827   ","서울특별시 강남구 논현동 182-23 ","서울특별시 강남구 강남대로118길 23, 지상1층 (논현동)","06119","스파드 바니바니","2022-06-15 13:24:02","I","2025-12-15 16:15:28","커피숍","202157.392782963    ","444974.264668013    ","커피숍","","","","","","","","","","","","","N","5","","",""
"3220000","3220000-104-2021-00476","2021-08-09              ","01","영업/정상","01","영업","                        ","025353623","19.00","135-870   ","서울특별시 강남구 삼성동 75-8 우림보보카운티오피스텔 ","서울특별시 강남구 봉은사로 507, 우림보보카운티오피스텔 지하1층 B104호 (삼성동)","06086","사이드에이원(SIDEA 1)","2021-08-09 14:30:10","I","2025-12-15 16:15:28","커피숍","204728.553811312    ","445696.196180958    ","커피숍","","","","","","","","","","","","","N","19","","",""
"3220000","3220000-104-2021-00057","2021-02-15              ","01","영업/정상","01","영업","                        ","","10.00","135-928   ","서울특별시 강남구 역삼동 776-22 ","서울특별시 강남구 논현로 334, 1층 (역삼동)","     ","해머스미스커피 아래역삼점","2021-02-15 11:38:15","I","2025-12-15 16:15:28","커피숍","203461.257049922    ","443650.123451632    ","커피숍","","","","","","","","","","","","","N","10","","",""
"3220000","3220000-104-2022-00606","2022-11-25              ","01","영업/정상","01","영업","                        ","025620045","7.50","135-928   ","서울특별시 강남구 역삼동 769-1 삼환 아르누보 ","서울특별시 강남구 역삼로 204, 삼환 아르누보 지상1층 101호 (역삼동)","06227","요거빙빙","2023-07-31 09:46:35","I","2025-12-15 16:15:28","커피숍","203453.074368546    ","443736.68579228     ","커피숍","","","","","","","","","","","","","N","7.5","","",""
"3220000","3220000-104-2023-00088","2023-02-27              ","01","영업/정상","01","영업","                        ","025618004","183.42","135-509   ","서울특별시 강남구 삼성동 115-5 누가베스트빌딩 ","서울특별시 강남구 봉은사로68길 9, 누가베스트빌딩 지상1층 (삼성동)","06154","누가베스트 삼성직영점","2025-01-08 10:53:27","I","2025-12-15 16:15:28","커피숍","204370.720270086    ","445460.864828846    ","커피숍","","","","","","","","","","","","","N","183.42","","",""
"3220000","3220000-104-2017-00327","2017-05-11              ","01","영업/정상","01","영업","                        ","0234540311","37.00","135-842   ","서울특별시 강남구 대치동 982-8 ","서울특별시 강남구 도곡로99길 23, 지상1층 101호 (대치동)","06187","마크커피","2022-11-08 15:15:54","I","2025-12-15 16:15:28","커피숍","205715.396529952    ","444440.517532734    ","커피숍","","","","","","","","","","","","","N","37","","",""
"3220000","3220000-104-2025-00596","2025-08-26              ","01","영업/정상","01","영업","                        ","","45.00","135-943   ","서울특별시 강남구 일원동 624-6 은성빌딩 ","서울특별시 강남구 개포로 650, 은성빌딩 지상1층 103호 (일원동)","06339","앤스커피(Anne's coffee)","2025-08-26 11:07:22","I","2025-12-15 16:15:28","커피숍","207348.97           ","443627.985          ","커피숍","","","","","","","","","","","","","N","45","","",""
"3220000","3220000-104-2015-00285","2015-07-21              ","01","영업/정상","01","영업","                        ","0618522255","61.70","135-918   ","서울특별시 강남구 역삼동 707-24 ","서울특별시 강남구 테헤란로 322, 2층 319호 (역삼동, 한신인터밸리24)","06211","차중의차(Tea of teas)","2015-07-21 13:59:25","I","2025-12-15 16:15:28","커피숍","204027.169768655    ","444567.421853232    ","커피숍","","","","","","","","","","","","","N","61.7","","",""
"3220000","3220000-104-2023-00446","2023-08-11              ","01","영업/정상","01","영업","                        ","","4.40","135-871   ","서울특별시 강남구 삼성동 91-4 ","서울특별시 강남구 영동대로118길 8, 지상1층 (삼성동)","06081","그래(GRea coffee)","2023-08-11 14:06:03","I","2025-12-15 16:15:28","커피숍","205250.502649103    ","445983.921170325    ","커피숍","","","","","","","","","","","","","N","4.4","","",""
"3220000","3220000-104-2018-00657","2018-09-12              ","01","영업/정상","01","영업","                        ","","14.19","135-930   ","서울특별시 강남구 역삼동 797-15 ","서울특별시 강남구 논현로67길 6, 지하1층 (역삼동)","06248","아레나 피씨","2024-10-31 10:29:56","I","2025-12-15 16:15:28","커피숍","203417.693388626    ","443582.397475776    ","커피숍","","","","","","","","","","","","","N","14.19","","",""
"3220000","3220000-104-2014-00377","2014-09-04              ","01","영업/정상","01","영업","                        ","","126.91","135-910   ","서울특별시 강남구 역삼동 643-8 ","서울특별시 강남구 테헤란로25길 19, 지상1층 (역삼동)","06131","터프커피(TUFF COFFEE)","2023-10-30 16:21:36","I","2025-12-15 16:15:28","커피숍","203048.695352191    ","444417.460969029    ","커피숍","","","","","","","","","","","","","Y","126.91","","",""
"3220000","3220000-104-2020-00135","2020-03-27              ","01","영업/정상","01","영업","                        ","","11.07","135-947   ","서울특별시 강남구 일원동 716 목련타운아파트 ","서울특별시 강남구 광평로19길 15, 상가동 지상1층 101호 (일원동, 목련타운아파트)","06355","스프링가든","2021-02-01 11:00:57","I","2025-12-15 16:15:28","커피숍","207472.472269854    ","442520.821325075    ","커피숍","","","","","","","","","","","","","N","11.07","","",""
"3220000","3220000-104-2020-00032","2020-01-22              ","01","영업/정상","01","영업","                        ","025152255","111.60","135-816   ","서울특별시 강남구 논현동 64-9 설봉빌딩 ","서울특별시 강남구 언주로147길 36, 설봉빌딩 1층 (논현동)","06049","디스커버리더블유","2020-01-22 15:42:53","I","2025-12-15 16:15:28","커피숍","202699.402764531    ","446345.541987629    ","커피숍","","","","","","","","","","","","","N","111.6","","",""
"3220000","3220000-104-2023-00365","2023-07-07              ","01","영업/정상","01","영업","                        ","","36.30","135-854   ","서울특별시 강남구 도곡동 414-15 ","서울특별시 강남구 논현로34길 32, 지상1층 101호 (도곡동)","06296","파티세리 송버드","2023-07-07 12:06:06","I","2025-12-15 16:15:28","커피숍","203871.962121487    ","442499.710633065    ","커피숍","","","","","","","","","","","","","N","36.3","","",""
"3220000","3220000-104-2023-00361","2023-07-06              ","01","영업/정상","01","영업","                        ","","60.00","135-945   ","서울특별시 강남구 일원동 676 ","서울특별시 강남구 일원로5길 30, 지상1층 (일원동)","06343","카페더육삼공(caffe the 630)","2023-07-06 12:58:08","I","2025-12-15 16:15:28","커피숍","207288.113591095    ","443262.875200752    ","커피숍","","","","","","","","","","","","","N","60","","",""
"3220000","3220000-104-2026-00141","2026-03-06              ","01","영업/정상","01","영업","                        ","","25.13","135-851   ","서울특별시 강남구 대치동 1008-4 새마을운동중앙회 ","서울특별시 강남구 영동대로 316, 새마을운동중앙회 지상1층 (대치동)","06177","매머드커피 익스프레스 대치영동대로점","2026-03-06 10:17:27","I","2026-03-07 22:18:03","커피숍","205876.035795612    ","444501.476739074    ","커피숍","","","","","","","","","","","","","N","25.13","","",""
"3220000","3220000-104-2026-00092","2026-02-13              ","01","영업/정상","01","영업","                        ","","22.80","135-936   ","서울특별시 강남구 역삼동 832-41 현죽빌딩 ","서울특별시 강남구 역삼로 114, 현죽빌딩 지하1층 10호 (역삼동)","06252","한입의온도","2026-02-13 17:43:44","I","2026-02-14 22:18:00","커피숍","202731.25           ","443440.045000001    ","커피숍","","","","","","","","","","","","","N","22.8","","",""
"3220000","3220000-104-2026-00142","2026-03-06              ","01","영업/정상","01","영업","                        ","","102.15","135-953   ","서울특별시 강남구 청담동 76-2 아카데미 준오 ","서울특별시 강남구 삼성로 710, 아카데미 준오 지상1층 (청담동)","06074","준오아카데미","2026-03-06 11:41:55","I","2026-03-07 22:18:03","커피숍","204364.695          ","446370.57           ","커피숍","","","","","","","","","","","","","N","102.15","","",""
"3220000","3220000-104-2026-00156","2026-03-13              ","01","영업/정상","01","영업","                        ","","117.75","135-877   ","서울특별시 강남구 삼성동 143-37 현대타워 ","서울특별시 강남구 테헤란로 423, 지상1층 101호 (삼성동, 현대타워)","06159","메가엠지씨커피 선릉현대타워점","2026-03-17 10:36:39","I","2026-03-18 22:18:03","커피숍","204615.364777705    ","444884.394551474    ","커피숍","","","","","","","","","","","","","N","117.75","","",""
"3220000","3220000-104-2026-00077","2026-02-09              ","01","영업/정상","01","영업","                        ","","95.30","135-887   ","서울특별시 강남구 신사동 510-11 --------- ","서울특별시 강남구 압구정로2길 46, 강남상가 제1층 16,23호 (신사동, ---------)","06034","메가엠지씨커피 신사강남시장점","2026-02-09 13:32:28","I","2026-02-10 22:18:00","커피숍","201757.494098748    ","446282.45446652     ","커피숍","","","","","","","","","","","","","N","95.3","","",""
"3220000","3220000-104-2026-00070","2026-02-06              ","01","영업/정상","01","영업","                        ","","28.89","135-835   ","서울특별시 강남구 대치동 316 은마아파트 ","서울특별시 강남구 삼성로 212, 상가A동 1층 61호 (대치동, 은마아파트)","06284","은마커피","2026-02-06 10:32:18","I","2026-02-07 22:18:00","커피숍","205707.089399978    ","443914.194133105    ","커피숍","","","","","","","","","","","","","N","28.89","","",""
"3220000","3220000-104-2026-00071","2026-02-06              ","01","영업/정상","01","영업","                        ","","29.76","135-998   ","서울특별시 강남구 대치동 936-4 ","서울특별시 강남구 선릉로64길 6, 1층 1호 (대치동)","06206","사실빙 대치점","2026-02-06 11:02:13","I","2026-02-07 22:18:00","커피숍","204610.633791187    ","443941.159102653    ","커피숍","","","","","","","","","","","","","N","29.76","","",""
"3220000","3220000-104-2017-00792","2017-12-04              ","01","영업/정상","01","영업","                        ","","152.05","135-827   ","서울특별시 강남구 논현동 197-16 ","서울특별시 강남구 봉은사로7길 13, 1층 (논현동)","06120","어나더커피(Another Coffee)","2020-01-08 14:19:04","I","2025-12-15 16:15:28","커피숍","202339.190643682    ","444905.280974983    ","커피숍","","","","","","","","","","","","","N","152.05","","",""
"3220000","3220000-104-2022-00567","2022-11-03              ","01","영업/정상","01","영업","                        ","","44.82","135-947   ","서울특별시 강남구 일원동 717 삼성생명 일원역 빌딩 ","서울특별시 강남구 일원로 115, 삼성생명 일원역 빌딩 지상1층 117호 (일원동)","06355","더빈마켓 일원역점","2026-03-03 14:31:31","I","2026-03-04 22:18:02","커피숍","207399.55165484     ","442426.399301013    ","커피숍","","","","","","","","","","","","","N","44.82","","",""
"3220000","3220000-104-2020-00547","2020-10-21              ","03","폐업","02","폐업","2026-04-09              ","","24.48","135-884   ","서울특별시 강남구 수서동 714 로얄프라자 ","서울특별시 강남구 광평로51길 8, 로얄프라자 지상1층 113호 (수서동)","06349","매머드익스프레스 수서역점","2026-04-09 10:55:43","U","2026-04-10 03:03:03","커피숍","208992.862909059    ","442912.82755506     ","커피숍","","","","","","","","","","","","","N","24.48","","",""
"3220000","3220000-104-2023-00442","2023-08-10              ","01","영업/정상","01","영업","                        ","","11.96","135-815   ","서울특별시 강남구 논현동 37-3 ","서울특별시 강남구 논현로131길 12, 지하1층 (논현동)","06046","매머드 익스프레스 학동역사거리점","2023-08-10 16:38:36","I","2025-12-15 16:15:28","커피숍","202516.400849836    ","445808.211103889    ","커피숍","","","","","","","","","","","","","N","11.96","","",""
"3220000","3220000-104-2024-00656","2024-10-04              ","01","영업/정상","01","영업","                        ","","13.70","135-936   ","서울특별시 강남구 역삼동 832-56 ","서울특별시 강남구 역삼로4길 22, 지상1층 103호 (역삼동)","06252","리테라 커피룸","2025-01-31 09:34:44","I","2025-12-15 16:15:28","커피숍","202787.060559315    ","443328.502637131    ","커피숍","","","","","","","","","","","","","N","13.7","","",""
"3220000","3220000-104-2016-00602","2016-09-21              ","01","영업/정상","01","영업","                        ","","63.57","135-840   ","서울특별시 강남구 대치동 900-53 ","서울특별시 강남구 선릉로82길 40, 지상1층 102호 (대치동)","06197","연수커피","2016-09-21 10:07:22","I","2025-12-15 16:15:28","커피숍","204640.814403079    ","444560.34294933     ","커피숍","","","","","","","","","","","","","N","63.57","","",""
"3220000","3220000-104-2019-00268","2019-04-30              ","01","영업/정상","01","영업","                        ","","10.00","135-881   ","서울특별시 강남구 삼성동 165-15 ","서울특별시 강남구 봉은사로112길 28, 지상1층 (삼성동)","06172","리틀우","2019-04-30 14:52:24","I","2025-12-15 16:15:28","커피숍","205653.872996265    ","445657.149481163    ","커피숍","","","","","","","","","","","","","N","10","","",""
"3220000","3220000-104-2019-00131","2019-03-08              ","01","영업/정상","01","영업","                        ","0234527778","108.57","135-998   ","서울특별시 강남구 대치동 935-26 장성빌딩 ","서울특별시 강남구 선릉로62길 33, 장성빌딩 지상1층 (대치동)","06207","설빙 서울대치점","2019-03-08 10:09:25","I","2025-12-15 16:15:28","커피숍","204798.567859686    ","443987.334581115    ","커피숍","","","","","","","","","","","","","N","108.57","","",""
"3220000","3220000-104-2018-00130","2018-02-27              ","01","영업/정상","01","영업","                        ","0220582163","41.55","135-720   ","서울특별시 강남구 도곡동 146-92 강남세브란스병원 ","서울특별시 강남구 언주로 211, 강남세브란스병원 별관동 지하1층 (도곡동)","06273","씨제이프레시웨이 강남세브란스병원점 투썸플레이스","2024-07-18 16:31:47","I","2025-12-15 16:15:28","커피숍","204044.915103209    ","443372.921666623    ","커피숍","","","","","","","","","","","","","N","41.55","","",""
"3220000","3220000-104-2022-00080","2022-02-21              ","01","영업/정상","01","영업","                        ","","57.02","135-857   ","서울특별시 강남구 도곡동 543-4 ","서울특별시 강남구 도곡로 212, 지하1층 (도곡동)","06272","스윗브릭 도곡본점","2025-11-11 11:15:37","I","2025-12-15 16:15:28","커피숍","203665.585          ","443357.415          ","커피숍","","","","","","","","","","","","","N","57.02","","",""
"3220000","3220000-104-2017-00039","2017-01-20              ","01","영업/정상","01","영업","                        ","","23.10","135-856   ","서울특별시 강남구 도곡동 467-24 ","서울특별시 강남구 언주로 118, 1층 133호 (도곡동, 우성캐릭터 199)","06295","미에 베이커리","2026-04-08 13:59:27","U","2026-04-09 03:03:03","커피숍","204518.8799802      ","442703.584823804    ","커피숍","","","","","","","","","","","","","N","23.1","","",""
"3220000","3220000-104-2016-00083","2016-02-23              ","01","영업/정상","01","영업","                        ","0230151228","164.00","135-880   ","서울특별시 강남구 삼성동 157-36 ","서울특별시 강남구 테헤란로 505, 1층 (삼성동)","06168","스타벅스커피 포스코사거리점","2023-02-21 16:02:24","I","2025-12-15 16:15:28","커피숍","205009.564419899    ","445042.325365832    ","커피숍","","","","","","","","","","","","","N","164","","",""
"3220000","3220000-104-2018-00875","2018-12-14              ","01","영업/정상","01","영업","                        ","","56.00","135-823   ","서울특별시 강남구 논현동 127-2 율암빌딩 ","서울특별시 강남구 학동로 158, 율암빌딩 지하1층 108호 (논현동)","06112","마카로니펭귄","2018-12-14 16:29:39","I","2025-12-15 16:15:28","커피숍","202447.809765121    ","445613.939115847    ","커피숍","","","","","","","","","","","","","N","56","","",""
"3220000","3220000-104-2023-00290","2023-06-02              ","01","영업/정상","01","영업","                        ","0221956812","144.40","135-915   ","서울특별시 강남구 역삼동 678-4 효빌딩 ","서울특별시 강남구 논현로94길 30, 효빌딩 지상1층 (역삼동)","06141","백미당 역삼1호점","2025-10-22 16:11:06","I","2025-12-15 16:15:28","커피숍","203359.25133546     ","444515.467926026    ","커피숍","","","","","","","","","","","","","N","144.4","","",""
"3220000","3220000-104-2015-00264","2015-07-08              ","01","영업/정상","01","영업","                        ","","149.64","135-930   ","서울특별시 강남구 역삼동 792-3 ","서울특별시 강남구 역삼로14길 15, 지하1층 (역삼동)","06249","투오버","2015-07-08 17:56:16","I","2025-12-15 16:15:28","커피숍","203097.126201243    ","443491.706227818    ","커피숍","","","","","","","","","","","","","N","149.64","","",""
"3220000","3220000-104-2017-00138","2017-03-08              ","01","영업/정상","01","영업","                        ","025174114","5.90","135-820   ","서울특별시 강남구 논현동 108 논현웰스톤 ","서울특별시 강남구 학동로43길 38, 지상1층 127호 (논현동, 논현웰스톤)","06059","이씨엠코리아(ECM KOREA)","2021-11-03 10:33:01","I","2025-12-15 16:15:28","커피숍","203292.307005445    ","446247.511537864    ","커피숍","","","","","","","","","","","","","N","5.9","","",""
"3220000","3220000-104-2018-00507","2018-07-16              ","01","영업/정상","01","영업","                        ","","139.48","135-888   ","서울특별시 강남구 신사동 521-17 ","서울특별시 강남구 강남대로160길 31, 지상1층 101호 (신사동)","06028","테일러커피 주식회사","2018-07-16 11:47:47","I","2025-12-15 16:15:28","커피숍","201805.565275187    ","446437.746614614    ","커피숍","","","","","","","","","","","","","N","139.48","","",""
"3220000","3220000-104-2025-00405","2025-06-24              ","01","영업/정상","01","영업","                        ","","21.70","135-280   ","서울특별시 강남구 대치동 511 한보미도맨션 ","서울특별시 강남구 삼성로 150, 지상1층 150호 (대치동, 한보미도맨션)","06288","카페 달달","2025-06-24 11:19:03","I","2025-12-15 16:15:28","커피숍","205886.286776047    ","443467.611815598    ","커피숍","","","","","","","","","","","","","N","21.7","","",""
"3220000","3220000-104-2025-00409","2025-06-24              ","01","영업/정상","01","영업","                        ","","87.21","135-509   ","서울특별시 강남구 삼성동 122-24 ","서울특별시 강남구 봉은사로74길 36, 지상2층 (삼성동)","06155","반티룩스","2025-06-24 14:26:45","I","2025-12-15 16:15:28","커피숍","204606.097327738    ","445352.228529508    ","커피숍","","","","","","","","","","","","","N","87.21","","",""
"3220000","3220000-104-2015-00098","2015-03-18              ","01","영업/정상","01","영업","                        ","","19.00","135-802   ","서울특별시 강남구 개포동 159-1 ","서울특별시 강남구 선릉로8길 8, 1층 103호 (개포동)","06325","커피블루그린(Coffee Blue Green)","2015-03-18 11:32:39","I","2025-12-15 16:15:28","커피숍","205373.58           ","442298.36           ","커피숍","","","","","","","","","","","","","N","19","","",""
"3220000","3220000-104-2020-00270","2020-06-10              ","01","영업/정상","01","영업","                        ","","54.93","135-895   ","서울특별시 강남구 신사동 626-23 ","서울특별시 강남구 논현로168길 37, 지상1층 (신사동)","06024","말랑맨션","2020-06-10 10:37:45","I","2025-12-15 16:15:28","커피숍","202699.121180384    ","446789.189158242    ","커피숍","","","","","","","","","","","","","N","54.93","","",""
"3220000","3220000-104-2024-00558","2024-08-28              ","03","폐업","02","폐업","2026-03-09              ","","32.80","135-501   ","서울특별시 강남구 대치동 989 태원 리치타운상가 ","서울특별시 강남구 삼성로 238, 태원 리치타운상가 지상1층 104호 (대치동)","06282","바나프레소 대치은마사거리점","2026-03-09 11:20:59","I","2026-03-11 02:03:35","커피숍","205365.24299343     ","444049.3669835      ","커피숍","","","","","","","","","","","","","N","32.8","","",""
"3220000","3220000-104-2023-00507","2023-09-13              ","01","영업/정상","01","영업","                        ","","24.65","135-891   ","서울특별시 강남구 신사동 567-29 동방빌딩 ","서울특별시 강남구 논현로159길 20, 동방빌딩 4층 (신사동)","06031","테힐림","2023-09-13 12:46:20","I","2025-12-15 16:15:28","커피숍","202265.550398219    ","446772.091406534    ","커피숍","","","","","","","","","","","","","N","24.65","","",""
"3220000","3220000-104-2023-00638","2023-11-09              ","01","영업/정상","01","영업","                        ","","33.00","135-826   ","서울특별시 강남구 논현동 193-8 ","서울특별시 강남구 논현로113길 13, 지상1층 102호 (논현동)","06122","Go끼리2","2023-11-09 16:05:45","I","2025-12-15 16:15:28","커피숍","202766.491643233    ","445118.182376556    ","커피숍","","","","","","","","","","","","","N","33","","",""
"3220000","3220000-104-2021-00603","2021-10-28              ","01","영업/정상","01","영업","                        ","","22.90","135-230   ","서울특별시 강남구 일원동 743 디에이치 자이 개포 ","서울특별시 강남구 영동대로 22, 829동 지하1층 S4B1-407호 (일원동, 디에이치 자이 개포)","06346","커스텀커피 개포점","2024-01-12 13:27:51","I","2025-12-15 16:15:28","커피숍","206573.648227777    ","443195.189239438    ","커피숍","","","","","","","","","","","","","N","22.9","","",""
"3220000","3220000-104-2024-00693","2024-10-17              ","01","영업/정상","01","영업","                        ","025637069","44.24","135-835   ","서울특별시 강남구 대치동 316 은마아파트 ","서울특별시 강남구 삼성로 212, 1층 A블럭 164호 (대치동, 은마아파트)","06284","하삼동커피(강남대치점)","2024-10-17 15:42:55","I","2025-12-15 16:15:28","커피숍","205707.089399978    ","443914.194133105    ","커피숍","","","","","","","","","","","","","N","44.24","","",""
"3220000","3220000-104-2018-00665","2018-09-14              ","01","영업/정상","01","영업","                        ","","40.35","135-829   ","서울특별시 강남구 논현동 218-11 ","서울특별시 강남구 언주로 631, 2층 (논현동)","06106","카페테소로","2018-09-14 16:25:28","I","2025-12-15 16:15:28","커피숍","203030.36156512     ","445624.927581211    ","커피숍","","","","","","","","","","","","","N","40.35","","",""
"3220000","3220000-104-2024-00719","2024-10-28              ","01","영업/정상","01","영업","                        ","","112.00","135-927   ","서울특별시 강남구 역삼동 765-25 다른빌딩 ","서울특별시 강남구 도곡로 323, 다른빌딩 지상1층 (역삼동)","06218","카페레코드","2024-10-28 10:27:36","I","2025-12-15 16:15:28","커피숍","204470.591943887    ","443764.699898722    ","커피숍","","","","","","","","","","","","","N","112","","",""
"3220000","3220000-104-2023-00097","2023-03-02              ","01","영업/정상","01","영업","                        ","","48.17","135-840   ","서울특별시 강남구 대치동 891-51 이노플레이(INNO Play) ","서울특별시 강남구 삼성로85길 34, 이노플레이(INNO Play) 지상1층 (대치동)","06194","베러먼데이 CJ제일제당점","2023-03-02 14:49:45","I","2025-12-15 16:15:28","커피숍","204748.541538653    ","444718.174638292    ","커피숍","","","","","","","","","","","","","N","48.17","","",""
"3220000","3220000-104-2025-00866","2025-12-03              ","01","영업/정상","01","영업","                        ","","457.13","135-915   ","서울특별시 강남구 역삼동 677-23 오렌지플래닛 ","서울특별시 강남구 테헤란로 217, 오렌지플래닛 지상1층 (역삼동)","06142","(주)학산 테라로사 역삼역점","2025-12-04 10:56:06","I","2025-12-15 16:15:28","커피숍","203438.289630168    ","444452.223624735    ","커피숍","","","","","","","","","","","","","N","457.13","","",""
